index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,work_phone,phone,email,occyp_type,family_size,begin_month,credit,before_employed,house_owner
24661,1,0,1,1,112500.0,4,4,0,1,51.794520547945204,13.515068493150684,1,1,0,0,8,3.0,11.0,2.0,38.27945205479452,True
24662,0,0,1,0,162000.0,1,4,4,1,68.73424657534247,0.0,1,0,0,0,12,1.0,31.0,0.0,68.73424657534247,True
24663,0,0,1,1,162000.0,4,4,1,1,34.72054794520548,3.3863013698630136,1,0,1,1,12,3.0,38.0,0.0,31.33424657534247,True
24664,1,0,0,0,103500.0,0,2,3,5,23.046575342465754,2.83013698630137,1,0,0,0,8,1.0,5.0,2.0,20.216438356164385,True
24665,1,0,0,0,202500.0,0,4,1,1,56.44931506849315,0.6904109589041096,1,1,1,0,17,2.0,44.0,2.0,55.75890410958904,True
24666,0,1,1,0,360450.0,2,4,1,1,51.654794520547945,23.312328767123287,1,0,0,0,12,2.0,49.0,2.0,28.34246575342466,True
24667,1,0,1,0,157500.0,4,4,1,1,46.66301369863014,21.473972602739725,1,0,0,1,8,2.0,2.0,1.0,25.189041095890413,True
24668,0,1,1,0,135000.0,4,1,1,1,36.915068493150685,7.928767123287671,1,1,1,0,0,2.0,41.0,2.0,28.986301369863014,True
24669,0,0,1,0,180000.0,0,4,1,1,43.6,11.92876712328767,1,0,1,0,15,2.0,31.0,2.0,31.67123287671233,True
24670,1,1,1,0,157500.0,4,4,3,1,44.33424657534247,4.284931506849315,1,1,1,0,8,1.0,12.0,2.0,40.04931506849316,True
24671,1,0,0,0,225000.0,4,4,0,1,59.53150684931507,11.64109589041096,1,1,1,1,8,2.0,8.0,2.0,47.89041095890411,True
24672,0,0,0,0,211500.0,0,1,1,5,40.0986301369863,12.849315068493151,1,1,1,0,8,2.0,60.0,2.0,27.24931506849315,True
24673,0,0,1,0,135000.0,0,4,1,1,48.583561643835615,6.471232876712329,1,0,0,0,17,2.0,47.0,2.0,42.11232876712329,True
24674,0,0,1,0,270000.0,1,4,1,1,54.23287671232877,0.0,1,0,1,0,12,2.0,49.0,2.0,54.23287671232877,True
24675,0,1,1,0,90000.0,2,4,1,1,52.83287671232877,7.134246575342465,1,1,1,0,3,2.0,54.0,2.0,45.6986301369863,True
24676,1,1,0,0,112500.0,1,1,1,1,46.038356164383565,0.0,1,0,0,0,12,2.0,40.0,1.0,46.038356164383565,True
24677,1,1,1,3,270000.0,4,1,1,1,41.57260273972603,1.5945205479452054,1,0,0,0,12,5.0,39.0,1.0,39.97808219178082,True
24678,0,0,0,2,171000.0,4,4,1,1,40.06027397260274,3.1780821917808217,1,1,1,0,3,4.0,7.0,1.0,36.88219178082191,True
24679,0,0,0,0,450000.0,4,4,1,1,51.57808219178082,1.8794520547945206,1,0,0,0,8,2.0,11.0,2.0,49.6986301369863,True
24680,0,0,0,0,112500.0,4,4,0,2,38.83287671232877,3.8493150684931505,1,1,0,0,3,2.0,3.0,1.0,34.98356164383562,True
24681,1,0,1,0,157500.0,4,4,0,1,25.512328767123286,3.0,1,0,0,1,8,2.0,8.0,0.0,22.512328767123286,True
24682,1,0,1,0,67500.0,1,4,1,1,62.78630136986301,0.0,1,0,0,0,12,2.0,21.0,1.0,62.78630136986301,True
24683,0,0,1,0,247500.0,0,1,4,1,63.942465753424656,3.378082191780822,1,0,1,0,12,1.0,19.0,2.0,60.56438356164384,True
24684,0,0,1,0,112500.0,4,1,1,1,31.32054794520548,2.2465753424657535,1,1,0,0,3,2.0,14.0,2.0,29.073972602739726,True
24685,1,1,0,1,112500.0,4,4,1,4,31.734246575342464,9.334246575342465,1,1,0,0,8,3.0,19.0,2.0,22.4,False
24686,0,1,1,0,135000.0,0,4,1,1,48.87671232876713,5.46027397260274,1,0,1,1,6,2.0,57.0,2.0,43.416438356164385,True
24687,1,0,1,0,315000.0,4,4,1,1,53.93424657534246,3.0986301369863014,1,0,0,0,8,2.0,12.0,2.0,50.83561643835616,True
24688,0,0,0,0,135000.0,1,1,3,1,57.778082191780825,0.0,1,0,1,0,12,1.0,14.0,2.0,57.778082191780825,True
24689,1,0,0,0,121500.0,4,4,1,1,28.252054794520546,1.926027397260274,1,0,1,0,8,2.0,15.0,1.0,26.326027397260273,True
24690,0,1,0,2,81000.0,4,1,1,1,33.85753424657534,8.265753424657534,1,1,0,0,15,4.0,3.0,1.0,25.59178082191781,True
24691,0,0,1,1,112500.0,0,4,0,1,40.915068493150685,3.6986301369863015,1,0,1,0,15,3.0,16.0,1.0,37.21643835616438,True
24692,0,0,0,1,157500.0,0,1,1,1,30.252054794520546,4.331506849315068,1,0,0,0,6,3.0,54.0,2.0,25.920547945205477,True
24693,0,0,1,0,175500.0,1,4,1,1,56.9041095890411,0.0,1,0,0,0,12,2.0,37.0,2.0,56.9041095890411,True
24694,0,0,1,0,270000.0,4,1,4,1,52.87945205479452,7.183561643835616,1,0,0,1,10,1.0,13.0,2.0,45.6958904109589,True
24695,1,1,1,1,135000.0,4,4,1,1,29.89041095890411,3.9342465753424656,1,1,0,0,17,3.0,37.0,2.0,25.956164383561642,True
24696,1,1,1,0,90000.0,4,4,1,5,30.61917808219178,8.435616438356165,1,1,0,0,12,2.0,33.0,1.0,22.183561643835617,True
24697,0,0,1,0,243000.0,1,4,4,1,59.463013698630135,0.0,1,0,0,0,12,1.0,36.0,2.0,59.463013698630135,True
24698,1,1,1,0,135000.0,4,4,1,3,40.868493150684934,22.34794520547945,1,1,1,0,4,2.0,34.0,2.0,18.520547945205482,True
24699,0,0,0,0,94500.0,4,4,3,4,48.865753424657534,7.016438356164383,1,0,0,0,17,1.0,43.0,2.0,41.84931506849315,False
24700,1,1,1,0,225000.0,1,4,1,1,50.52876712328767,0.0,1,0,0,0,12,2.0,13.0,2.0,50.52876712328767,True
24701,1,1,1,1,180000.0,0,1,1,1,27.29041095890411,4.863013698630137,1,0,0,0,12,3.0,49.0,1.0,22.427397260273974,True
24702,0,0,1,0,112500.0,1,4,1,1,55.62739726027397,0.0,1,0,0,0,12,2.0,10.0,2.0,55.62739726027397,True
24703,0,1,1,0,225000.0,0,1,0,1,32.54520547945206,0.8438356164383561,1,1,1,0,15,2.0,47.0,2.0,31.701369863013703,True
24704,0,1,0,0,99000.0,1,4,1,1,60.66575342465753,0.0,1,0,1,0,12,2.0,20.0,0.0,60.66575342465753,True
24705,1,1,0,1,157500.0,4,4,1,1,42.64931506849315,5.517808219178082,1,0,0,0,4,3.0,2.0,1.0,37.13150684931507,True
24706,0,1,0,0,45000.0,4,4,3,4,24.624657534246577,2.6767123287671235,1,1,0,0,15,1.0,31.0,0.0,21.947945205479453,False
24707,0,0,0,0,90000.0,4,4,3,5,27.663013698630138,8.361643835616439,1,0,0,0,8,1.0,25.0,1.0,19.301369863013697,True
24708,0,0,1,0,270000.0,4,1,1,1,47.50958904109589,0.29863013698630136,1,0,1,0,12,2.0,20.0,2.0,47.21095890410959,True
24709,0,1,0,0,135000.0,4,4,4,1,63.62739726027397,9.265753424657534,1,1,1,0,3,1.0,43.0,0.0,54.36164383561644,True
24710,1,0,1,0,180000.0,4,2,1,1,46.97534246575343,15.561643835616438,1,0,1,0,8,2.0,44.0,0.0,31.41369863013699,True
24711,0,1,0,0,202500.0,0,4,1,1,38.92328767123288,1.7123287671232876,1,0,0,0,15,2.0,13.0,2.0,37.21095890410959,True
24712,0,0,1,1,216000.0,4,4,1,1,39.72054794520548,1.0164383561643835,1,0,0,1,0,3.0,35.0,2.0,38.704109589041096,True
24713,0,0,1,0,180000.0,4,4,1,1,47.794520547945204,6.83013698630137,1,0,0,0,5,2.0,58.0,2.0,40.964383561643835,True
24714,0,0,0,0,94500.0,4,4,1,1,51.26849315068493,9.936986301369863,1,1,0,0,12,2.0,30.0,1.0,41.33150684931507,True
24715,0,0,0,2,180000.0,4,1,1,1,32.61643835616438,4.657534246575342,1,0,0,0,6,4.0,16.0,1.0,27.95890410958904,True
24716,0,1,1,1,333000.0,0,1,1,1,31.575342465753426,4.427397260273972,1,0,0,0,10,3.0,39.0,2.0,27.147945205479452,True
24717,0,0,0,1,72000.0,2,4,1,1,40.586301369863016,9.156164383561643,1,1,1,0,10,3.0,1.0,1.0,31.43013698630137,True
24718,1,0,1,1,202500.0,4,1,1,1,45.83013698630137,19.367123287671234,1,0,1,0,10,3.0,38.0,2.0,26.463013698630135,True
24719,1,1,0,0,180000.0,4,4,1,1,28.427397260273974,0.3452054794520548,1,0,1,0,4,2.0,13.0,2.0,28.08219178082192,True
24720,1,1,0,0,157500.0,0,4,1,1,31.38082191780822,4.394520547945206,1,0,0,0,4,2.0,23.0,2.0,26.986301369863014,True
24721,0,1,0,0,112500.0,4,4,1,1,28.04931506849315,9.46027397260274,1,0,0,0,8,2.0,45.0,2.0,18.58904109589041,True
24722,0,0,1,0,135000.0,0,4,1,1,46.47945205479452,2.5424657534246577,1,0,0,0,0,2.0,46.0,1.0,43.93698630136986,True
24723,0,0,0,0,45000.0,4,1,1,1,50.42739726027397,8.523287671232877,1,1,0,0,0,2.0,17.0,1.0,41.90410958904109,True
24724,0,0,0,0,135000.0,1,4,3,1,63.06575342465754,0.0,1,0,0,0,12,1.0,15.0,0.0,63.06575342465754,True
24725,0,0,1,0,247500.0,0,4,1,1,48.37260273972603,3.356164383561644,1,0,0,0,2,2.0,46.0,2.0,45.016438356164386,True
24726,0,1,0,0,187650.0,4,1,3,1,23.326027397260273,0.7671232876712328,1,0,0,0,12,1.0,4.0,2.0,22.55890410958904,True
24727,0,0,1,1,157500.0,2,4,3,1,34.728767123287675,3.6986301369863015,1,0,0,0,18,2.0,9.0,1.0,31.030136986301372,True
24728,0,0,0,0,135000.0,2,1,2,5,53.463013698630135,5.454794520547945,1,1,0,0,7,1.0,44.0,2.0,48.00821917808219,True
24729,1,1,0,0,180000.0,4,4,1,1,54.895890410958906,6.435616438356164,1,1,1,0,4,2.0,48.0,2.0,48.46027397260274,True
24730,0,0,0,0,270000.0,4,1,3,1,42.76986301369863,8.104109589041096,1,0,0,0,8,1.0,36.0,2.0,34.66575342465754,True
24731,0,0,1,0,90000.0,4,4,1,1,49.23013698630137,9.789041095890411,1,0,0,0,15,2.0,24.0,2.0,39.441095890410956,True
24732,1,0,0,2,90000.0,4,4,1,2,40.45753424657534,2.5534246575342467,1,1,1,0,12,4.0,13.0,2.0,37.9041095890411,True
24733,1,1,1,1,202500.0,4,4,1,1,28.36986301369863,1.7589041095890412,1,0,1,0,4,3.0,7.0,1.0,26.610958904109587,True
24734,0,0,1,1,135000.0,4,4,0,5,31.69041095890411,1.7945205479452055,1,0,0,1,15,3.0,11.0,2.0,29.895890410958906,True
24735,1,1,1,0,139500.0,4,4,0,1,46.06027397260274,0.4986301369863014,1,1,0,0,8,2.0,4.0,2.0,45.56164383561644,True
24736,0,0,1,0,540000.0,0,4,2,1,57.78904109589041,0.7150684931506849,1,0,1,0,12,1.0,25.0,2.0,57.07397260273973,True
24737,0,1,0,0,112500.0,4,4,1,1,42.56712328767123,15.854794520547944,1,0,0,0,11,2.0,7.0,2.0,26.712328767123285,True
24738,0,0,1,2,112500.0,4,4,1,1,40.02191780821918,3.4547945205479453,1,1,0,0,15,4.0,34.0,2.0,36.56712328767124,True
24739,0,0,1,0,270000.0,1,1,1,1,54.038356164383565,0.0,1,0,1,0,12,2.0,29.0,2.0,54.038356164383565,True
24740,0,0,1,0,787500.0,2,1,1,1,47.131506849315066,3.9205479452054797,1,0,0,1,10,2.0,4.0,1.0,43.21095890410959,True
24741,0,0,1,1,225000.0,2,4,3,1,43.558904109589044,10.93972602739726,1,0,0,0,12,2.0,16.0,1.0,32.61917808219178,True
24742,0,0,1,0,90000.0,1,4,1,1,58.983561643835614,0.0,1,0,1,0,12,2.0,11.0,2.0,58.983561643835614,True
24743,0,1,0,0,202500.0,4,1,1,1,25.32054794520548,0.38082191780821917,1,0,0,0,0,2.0,5.0,2.0,24.93972602739726,True
24744,0,0,0,0,270000.0,2,4,2,1,53.04931506849315,33.78630136986301,1,0,1,1,11,1.0,16.0,2.0,19.26301369863014,True
24745,1,1,0,0,157500.0,4,4,1,1,64.17534246575343,40.78630136986301,1,0,0,0,8,2.0,41.0,2.0,23.38904109589042,True
24746,1,0,0,0,225000.0,4,4,1,1,52.394520547945206,13.873972602739727,1,0,1,0,8,2.0,23.0,2.0,38.52054794520548,True
24747,0,1,1,1,135000.0,4,1,1,1,25.183561643835617,3.5835616438356164,1,0,1,0,6,3.0,27.0,2.0,21.6,True
24748,1,0,1,1,126000.0,0,4,0,1,34.945205479452056,5.767123287671233,1,0,0,0,12,3.0,39.0,2.0,29.178082191780824,True
24749,0,0,1,0,81000.0,1,4,1,1,58.583561643835615,0.0,1,0,1,0,12,2.0,42.0,2.0,58.583561643835615,True
24750,0,0,1,1,112500.0,0,4,0,1,40.915068493150685,3.6986301369863015,1,0,1,0,15,3.0,33.0,1.0,37.21643835616438,True
24751,0,0,0,0,63000.0,0,1,1,1,40.465753424657535,5.49041095890411,1,0,0,0,3,2.0,25.0,2.0,34.97534246575343,True
24752,1,1,1,0,99000.0,4,4,3,1,56.6,0.8575342465753425,1,1,1,1,8,1.0,32.0,2.0,55.74246575342466,True
24753,0,0,1,0,157500.0,2,4,1,1,53.1013698630137,9.183561643835617,1,0,0,0,12,2.0,59.0,2.0,43.917808219178085,True
24754,0,0,1,0,202500.0,4,4,3,1,39.78904109589041,9.36986301369863,1,0,0,0,3,2.0,4.0,2.0,30.41917808219178,True
24755,0,0,1,0,148500.0,1,4,1,1,62.394520547945206,0.0,1,0,0,0,12,2.0,27.0,2.0,62.394520547945206,True
24756,0,0,1,0,247500.0,4,1,1,1,48.487671232876714,1.904109589041096,1,0,0,0,15,2.0,56.0,2.0,46.583561643835615,True
24757,0,0,0,0,234135.0,0,1,1,1,34.5013698630137,6.405479452054794,1,1,0,0,10,2.0,24.0,2.0,28.095890410958905,True
24758,1,1,1,3,270000.0,0,4,1,1,33.76164383561644,3.0602739726027397,1,0,1,0,8,5.0,31.0,1.0,30.7013698630137,True
24759,1,0,1,0,225000.0,2,4,1,1,33.95616438356164,1.0438356164383562,1,0,0,0,8,2.0,36.0,2.0,32.912328767123284,True
24760,0,0,1,0,130500.0,2,4,1,1,34.728767123287675,9.465753424657533,1,0,0,0,3,2.0,48.0,2.0,25.26301369863014,True
24761,0,0,1,0,112500.0,4,4,1,1,40.443835616438356,6.750684931506849,1,0,1,0,10,2.0,37.0,2.0,33.69315068493151,True
24762,0,0,1,0,360000.0,1,1,1,1,62.97260273972603,0.0,1,0,1,0,12,2.0,20.0,2.0,62.97260273972603,True
24763,1,1,0,0,135000.0,4,4,3,2,33.14794520547945,4.293150684931507,1,0,0,0,8,1.0,40.0,2.0,28.854794520547944,True
24764,1,0,1,2,337500.0,0,4,1,1,26.663013698630138,0.36712328767123287,1,0,0,0,9,4.0,17.0,1.0,26.295890410958904,True
24765,0,0,1,1,135000.0,4,4,1,1,51.71232876712329,7.328767123287672,1,0,0,0,2,3.0,14.0,2.0,44.38356164383562,True
24766,0,1,1,0,157500.0,1,1,1,1,64.23835616438356,0.0,1,0,0,0,12,2.0,17.0,2.0,64.23835616438356,True
24767,1,1,1,2,99000.0,2,4,1,5,45.364383561643834,8.863013698630137,1,0,0,0,4,4.0,10.0,1.0,36.50136986301369,True
24768,0,0,1,0,202500.0,4,1,1,1,53.271232876712325,7.758904109589041,1,0,0,0,12,2.0,12.0,2.0,45.512328767123286,True
24769,0,0,1,0,67500.0,1,4,1,1,60.33424657534247,0.0,1,0,0,0,12,2.0,30.0,2.0,60.33424657534247,True
24770,1,0,1,0,180000.0,0,1,2,1,28.16986301369863,0.2958904109589041,1,0,0,0,3,1.0,49.0,2.0,27.873972602739727,True
24771,0,0,1,0,90000.0,4,4,1,1,54.9972602739726,0.6054794520547945,1,0,0,0,11,2.0,29.0,2.0,54.391780821917806,True
24772,0,0,1,2,135000.0,4,4,1,1,35.293150684931504,3.2383561643835614,1,0,0,0,14,4.0,5.0,1.0,32.054794520547944,True
24773,1,1,1,0,472500.0,4,4,1,1,52.326027397260276,9.35068493150685,1,0,0,0,10,2.0,47.0,2.0,42.97534246575343,True
24774,1,1,1,0,135000.0,4,4,1,5,44.57808219178082,8.523287671232877,1,0,0,0,3,2.0,56.0,1.0,36.054794520547944,True
24775,0,0,0,0,157500.0,0,1,1,1,37.37534246575343,13.276712328767124,1,0,1,0,6,2.0,14.0,0.0,24.0986301369863,True
24776,1,0,0,1,225000.0,4,4,1,1,52.40821917808219,2.208219178082192,1,0,0,1,12,3.0,17.0,1.0,50.2,True
24777,0,0,1,0,60750.0,1,1,1,1,54.28219178082192,0.0,1,0,1,0,12,2.0,42.0,2.0,54.28219178082192,True
24778,1,1,0,0,315000.0,4,1,1,1,43.35616438356164,10.191780821917808,1,1,1,0,10,2.0,7.0,2.0,33.16438356164383,True
24779,1,1,1,1,99000.0,4,4,1,1,49.942465753424656,1.0876712328767124,1,0,0,0,17,3.0,23.0,2.0,48.85479452054794,True
24780,1,0,1,0,65250.0,1,1,1,1,57.18356164383562,0.0,1,0,0,0,12,2.0,26.0,2.0,57.18356164383562,True
24781,1,1,1,1,270000.0,1,4,1,1,51.912328767123284,0.0,1,0,0,0,12,3.0,18.0,2.0,51.912328767123284,True
24782,0,0,1,0,202500.0,0,4,1,1,43.673972602739724,15.972602739726028,1,0,0,0,10,2.0,58.0,2.0,27.701369863013696,True
24783,0,0,1,0,157500.0,4,1,3,1,60.917808219178085,29.041095890410958,1,0,0,0,8,1.0,7.0,1.0,31.876712328767127,True
24784,1,1,1,0,324000.0,4,4,3,1,28.5013698630137,1.8821917808219177,1,0,0,0,8,1.0,5.0,2.0,26.619178082191784,True
24785,0,0,0,0,202500.0,1,4,3,1,61.26301369863014,0.0,1,0,1,0,12,1.0,5.0,0.0,61.26301369863014,True
24786,0,0,1,0,180000.0,4,4,3,1,39.12054794520548,8.052054794520547,1,0,0,0,15,1.0,59.0,0.0,31.068493150684933,True
24787,1,0,1,0,121500.0,2,4,1,1,38.69315068493151,8.520547945205479,1,1,1,0,8,2.0,2.0,1.0,30.17260273972603,True
24788,0,0,0,0,157500.0,4,1,2,1,51.62465753424657,9.517808219178082,1,1,1,0,6,1.0,28.0,0.0,42.10684931506849,True
24789,0,0,0,1,112500.0,0,4,3,1,36.81095890410959,6.717808219178083,1,0,0,0,6,2.0,42.0,1.0,30.09315068493151,True
24790,1,1,1,1,225000.0,0,1,1,1,28.213698630136985,5.095890410958904,1,1,1,0,10,3.0,19.0,1.0,23.11780821917808,True
24791,1,1,1,0,135000.0,0,4,1,1,48.706849315068496,3.271232876712329,1,0,0,0,8,2.0,22.0,1.0,45.43561643835616,True
24792,1,1,0,0,126000.0,4,4,1,1,55.11232876712329,0.6794520547945205,1,1,0,0,8,2.0,43.0,2.0,54.43287671232876,True
24793,0,0,1,1,126000.0,4,1,1,1,34.69041095890411,3.723287671232877,1,1,1,1,15,3.0,15.0,2.0,30.96712328767123,True
24794,0,0,1,0,180000.0,1,4,1,1,65.12328767123287,0.0,1,0,0,0,12,2.0,30.0,2.0,65.12328767123287,True
24795,0,0,1,1,99000.0,4,4,1,1,29.13150684931507,0.34794520547945207,1,1,0,0,15,3.0,15.0,2.0,28.78356164383562,True
24796,1,1,1,0,180000.0,2,4,1,1,26.21917808219178,7.178082191780822,1,0,0,0,4,2.0,45.0,1.0,19.041095890410958,True
24797,0,0,0,0,292500.0,0,4,0,1,51.227397260273975,29.473972602739725,1,0,0,0,8,2.0,47.0,1.0,21.75342465753425,True
24798,1,1,1,2,157500.0,0,1,1,5,38.88219178082192,1.715068493150685,1,0,0,0,4,4.0,2.0,1.0,37.16712328767124,True
24799,0,1,1,1,270000.0,0,4,1,1,37.986301369863014,4.608219178082192,1,0,1,0,15,3.0,47.0,1.0,33.37808219178082,True
24800,0,1,1,2,189000.0,4,4,1,1,29.63013698630137,7.432876712328767,1,1,1,0,15,4.0,18.0,2.0,22.197260273972603,True
24801,1,1,1,0,207000.0,1,1,1,1,66.6082191780822,0.0,1,0,0,0,12,2.0,34.0,0.0,66.6082191780822,True
24802,1,0,1,0,247500.0,4,4,1,1,47.81917808219178,6.468493150684932,1,0,0,0,8,2.0,13.0,2.0,41.35068493150685,True
24803,0,0,0,1,135000.0,4,4,0,1,27.81095890410959,3.117808219178082,1,0,0,0,8,3.0,5.0,2.0,24.69315068493151,True
24804,1,0,0,2,202500.0,4,4,0,1,28.835616438356166,2.3643835616438356,1,1,1,0,12,4.0,29.0,2.0,26.471232876712328,True
24805,1,1,1,1,135000.0,0,4,1,1,29.334246575342465,7.024657534246575,1,0,1,0,8,3.0,23.0,2.0,22.30958904109589,True
24806,0,0,1,0,67500.0,1,4,1,1,56.36986301369863,0.0,1,0,1,0,12,2.0,19.0,1.0,56.36986301369863,True
24807,0,0,1,0,76500.0,1,4,1,1,64.12602739726027,0.0,1,0,1,0,12,2.0,27.0,2.0,64.12602739726027,True
24808,1,0,0,0,135000.0,4,1,3,5,31.778082191780822,1.9671232876712328,1,0,1,0,8,1.0,6.0,1.0,29.81095890410959,True
24809,0,1,0,1,315000.0,0,1,1,1,30.205479452054796,5.657534246575342,1,1,1,1,12,3.0,58.0,2.0,24.547945205479454,True
24810,1,0,0,2,382500.0,0,4,1,1,29.915068493150685,1.0356164383561643,1,0,0,0,4,4.0,34.0,2.0,28.87945205479452,True
24811,0,0,1,0,72000.0,1,4,1,1,60.76438356164383,0.0,1,0,0,0,12,2.0,27.0,2.0,60.76438356164383,True
24812,0,0,1,0,112500.0,1,4,1,1,57.104109589041094,0.0,1,0,1,0,12,2.0,8.0,1.0,57.104109589041094,True
24813,0,0,1,0,157500.0,4,1,1,1,46.96986301369863,2.8767123287671232,1,0,0,1,3,2.0,18.0,1.0,44.0931506849315,True
24814,0,1,1,0,225000.0,1,4,1,1,61.56438356164384,0.0,1,0,0,0,12,2.0,50.0,2.0,61.56438356164384,True
24815,0,0,0,0,135000.0,0,4,4,1,50.61095890410959,6.934246575342466,1,0,1,0,2,1.0,1.0,0.0,43.676712328767124,True
24816,0,1,0,0,56250.0,1,4,1,1,58.47123287671233,0.0,1,0,0,0,12,2.0,7.0,1.0,58.47123287671233,True
24817,1,0,0,1,166500.0,4,4,1,1,31.394520547945206,2.8657534246575342,1,1,0,0,3,3.0,10.0,1.0,28.528767123287672,True
24818,0,0,0,0,180000.0,0,1,1,1,30.69041095890411,8.07123287671233,1,0,0,0,3,2.0,14.0,2.0,22.61917808219178,True
24819,0,0,1,1,135000.0,0,1,1,1,31.942465753424656,1.0876712328767124,1,0,0,0,0,3.0,55.0,2.0,30.854794520547944,True
24820,1,1,1,0,225000.0,1,1,2,1,56.68219178082192,0.0,1,0,0,0,12,1.0,31.0,1.0,56.68219178082192,True
24821,0,1,1,0,108000.0,4,4,1,2,52.92054794520548,16.545205479452054,1,0,0,0,3,2.0,49.0,2.0,36.37534246575342,True
24822,0,0,0,0,135000.0,4,3,1,4,52.106849315068494,0.1178082191780822,1,0,0,0,8,2.0,28.0,1.0,51.989041095890414,False
24823,0,0,0,2,76500.0,0,4,1,1,32.81643835616438,1.0136986301369864,1,0,0,0,12,4.0,1.0,1.0,31.802739726027397,True
24824,1,1,1,0,270000.0,4,1,1,1,54.12602739726027,5.852054794520548,1,0,0,0,8,2.0,19.0,2.0,48.273972602739725,True
24825,1,1,0,1,148500.0,0,4,1,1,35.42465753424658,7.8493150684931505,1,1,1,0,4,3.0,14.0,2.0,27.575342465753426,True
24826,1,1,1,0,135000.0,1,4,1,1,60.93150684931507,0.0,1,0,0,0,12,2.0,26.0,2.0,60.93150684931507,True
24827,1,0,1,0,270000.0,4,1,3,1,41.704109589041096,8.638356164383561,1,0,1,0,8,1.0,14.0,2.0,33.06575342465754,True
24828,0,1,1,0,225000.0,1,1,1,1,64.34520547945205,0.0,1,0,0,0,12,2.0,24.0,1.0,64.34520547945205,True
24829,0,0,1,0,157500.0,0,4,2,1,32.9013698630137,5.238356164383561,1,0,1,0,15,1.0,13.0,1.0,27.663013698630138,True
24830,1,0,1,0,180000.0,4,4,2,1,49.21917808219178,0.5972602739726027,1,0,0,0,8,1.0,17.0,1.0,48.62191780821918,True
24831,1,1,0,0,225000.0,4,4,1,1,29.54794520547945,3.684931506849315,1,0,0,0,12,2.0,36.0,2.0,25.863013698630134,True
24832,1,1,1,2,157500.0,4,4,1,1,42.67123287671233,0.38082191780821917,1,0,0,0,4,4.0,17.0,2.0,42.29041095890411,True
24833,1,1,1,2,135000.0,4,4,1,1,40.21095890410959,10.789041095890411,1,1,0,0,8,4.0,60.0,2.0,29.421917808219177,True
24834,0,0,0,0,72000.0,4,4,3,1,51.50410958904109,4.016438356164383,1,1,0,0,1,1.0,23.0,1.0,47.48767123287671,True
24835,1,1,1,0,360000.0,4,1,1,1,51.15068493150685,14.87945205479452,1,1,1,0,10,2.0,14.0,1.0,36.27123287671233,True
24836,0,0,1,2,90000.0,4,4,1,5,37.93698630136986,1.0027397260273974,1,0,1,0,11,4.0,46.0,0.0,36.93424657534246,True
24837,0,0,1,2,121500.0,4,4,1,1,39.71232876712329,3.9342465753424656,1,0,0,0,15,4.0,32.0,2.0,35.778082191780825,True
24838,1,0,0,0,225000.0,4,4,4,2,53.16712328767123,0.947945205479452,1,0,0,0,17,1.0,7.0,2.0,52.21917808219178,True
24839,0,0,1,0,157500.0,1,4,4,1,66.68493150684931,0.0,1,0,1,0,12,1.0,12.0,1.0,66.68493150684931,True
24840,0,0,1,0,180000.0,1,4,4,2,62.50958904109589,0.0,1,0,1,0,12,1.0,15.0,0.0,62.50958904109589,True
24841,0,0,1,0,135000.0,4,4,1,1,53.71780821917808,11.747945205479452,1,0,0,0,9,2.0,14.0,2.0,41.96986301369863,True
24842,0,0,1,0,202500.0,4,4,1,1,54.18082191780822,8.64109589041096,1,0,0,0,12,2.0,6.0,0.0,45.53972602739726,True
24843,1,1,1,0,315000.0,0,4,1,1,59.92054794520548,2.682191780821918,1,0,0,0,4,2.0,45.0,1.0,57.23835616438356,True
24844,0,1,0,0,441000.0,4,4,1,1,39.43561643835616,14.564383561643835,1,1,0,0,8,2.0,2.0,0.0,24.871232876712327,True
24845,0,0,1,0,225000.0,1,1,1,1,65.3917808219178,0.0,1,0,0,0,12,2.0,31.0,0.0,65.3917808219178,True
24846,0,0,1,1,270000.0,4,4,0,2,30.646575342465752,4.802739726027397,1,0,0,0,15,3.0,18.0,0.0,25.843835616438355,True
24847,0,0,1,0,135000.0,1,4,1,1,56.863013698630134,0.0,1,0,0,0,12,2.0,13.0,2.0,56.863013698630134,True
24848,0,0,0,3,135000.0,4,4,1,1,36.961643835616435,1.5123287671232877,1,0,0,0,18,5.0,58.0,2.0,35.44931506849315,True
24849,0,0,1,0,315000.0,0,4,1,1,39.50410958904109,6.638356164383562,1,0,0,0,12,2.0,30.0,2.0,32.865753424657534,True
24850,0,0,1,3,247500.0,0,2,1,1,33.14794520547945,6.046575342465753,1,0,0,1,12,5.0,42.0,2.0,27.101369863013698,True
24851,1,1,1,0,225000.0,4,1,1,4,41.964383561643835,4.536986301369863,1,0,0,0,6,2.0,16.0,2.0,37.42739726027397,False
24852,1,0,1,0,225000.0,0,4,1,1,32.35068493150685,9.67945205479452,1,0,0,0,12,2.0,14.0,1.0,22.671232876712327,True
24853,0,0,0,0,157500.0,1,4,1,1,50.74794520547945,0.0,1,0,0,0,12,2.0,18.0,2.0,50.74794520547945,True
24854,0,0,1,0,157500.0,0,4,3,1,50.02191780821918,1.7205479452054795,1,1,1,0,8,1.0,19.0,2.0,48.3013698630137,True
